,Academic_Year,LSS_Name,School_Name,Assessment,Student_Group,Tested_Count,Proficient_Pct,Create_Date,Level,Subject,Grade
1248,2019.0,Baltimore County,Hereford Middle,Mathematics Grade 6,,331.0,55.3,20190821.0,Middle,Mathematics,6
1249,2019.0,Baltimore County,Hereford Middle,Mathematics Grade 7,,192.0,30.7,20190821.0,Middle,Mathematics,7
1250,2019.0,Baltimore County,Hereford Middle,Mathematics Grade 8,,55.0,9.1,20190821.0,Middle,Mathematics,8
1251,2019.0,Baltimore County,Hereford Middle,Algebra 1,,301.0,85.4,20190821.0,Middle,Algebra,-1
1252,2019.0,Baltimore County,Hereford Middle,Geometry,,116.0,86.2,20190821.0,Middle,Geometry,-1
1253,2019.0,Baltimore County,Dulaney High,English/Language Arts Grade 10,,508.0,62.8,20190821.0,High,English/Language,10
1254,2019.0,Baltimore County,Dulaney High,Algebra 1,,274.0,-1.0,20190821.0,High,Algebra,-1
1255,2019.0,Baltimore County,Stoneleigh Elementary,English/Language Arts Grade 3,,132.0,78.8,20190821.0,Elementary,English/Language,3
1256,2019.0,Baltimore County,Stoneleigh Elementary,English/Language Arts Grade 4,,120.0,70.0,20190821.0,Elementary,English/Language,4
1257,2019.0,Baltimore County,Stoneleigh Elementary,English/Language Arts Grade 5,,136.0,70.6,20190821.0,Elementary,English/Language,5
1258,2019.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 3,,132.0,76.5,20190821.0,Elementary,Mathematics,3
1259,2019.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 4,,121.0,68.6,20190821.0,Elementary,Mathematics,4
1260,2019.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 5,,137.0,70.1,20190821.0,Elementary,Mathematics,5
1261,2019.0,Baltimore County,Rodgers Forge Elementary,English/Language Arts Grade 3,,68.0,76.5,20190821.0,Elementary,English/Language,3
1262,2019.0,Baltimore County,Rodgers Forge Elementary,English/Language Arts Grade 4,,69.0,75.4,20190821.0,Elementary,English/Language,4
1263,2019.0,Baltimore County,Rodgers Forge Elementary,English/Language Arts Grade 5,,78.0,80.8,20190821.0,Elementary,English/Language,5
1264,2019.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 3,,70.0,77.1,20190821.0,Elementary,Mathematics,3
1265,2019.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 4,,70.0,65.7,20190821.0,Elementary,Mathematics,4
1266,2019.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 5,,80.0,76.3,20190821.0,Elementary,Mathematics,5
1267,2019.0,Baltimore County,Villa Cresta Elementary,English/Language Arts Grade 3,,113.0,36.3,20190821.0,Elementary,English/Language,3
1268,2019.0,Baltimore County,Villa Cresta Elementary,English/Language Arts Grade 4,,102.0,42.2,20190821.0,Elementary,English/Language,4
1269,2019.0,Baltimore County,Villa Cresta Elementary,English/Language Arts Grade 5,,105.0,47.6,20190821.0,Elementary,English/Language,5
1270,2019.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 3,,113.0,34.5,20190821.0,Elementary,Mathematics,3
1271,2019.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 4,,102.0,57.8,20190821.0,Elementary,Mathematics,4
1272,2019.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 5,,105.0,40.0,20190821.0,Elementary,Mathematics,5
1273,2019.0,Baltimore County,Pleasant Plains Elementary,English/Language Arts Grade 3,,80.0,13.8,20190821.0,Elementary,English/Language,3
1274,2019.0,Baltimore County,Pleasant Plains Elementary,English/Language Arts Grade 4,,111.0,23.4,20190821.0,Elementary,English/Language,4
1275,2019.0,Baltimore County,Pleasant Plains Elementary,English/Language Arts Grade 5,,103.0,17.5,20190821.0,Elementary,English/Language,5
1276,2019.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 3,,80.0,13.8,20190821.0,Elementary,Mathematics,3
1277,2019.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 4,,114.0,23.7,20190821.0,Elementary,Mathematics,4
1278,2019.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 5,,105.0,5.7,20190821.0,Elementary,Mathematics,5
1279,2019.0,Baltimore County,Oakleigh Elementary,English/Language Arts Grade 3,,78.0,14.1,20190821.0,Elementary,English/Language,3
1280,2019.0,Baltimore County,Oakleigh Elementary,English/Language Arts Grade 4,,111.0,27.9,20190821.0,Elementary,English/Language,4
1281,2019.0,Baltimore County,Oakleigh Elementary,English/Language Arts Grade 5,,96.0,29.2,20190821.0,Elementary,English/Language,5
1282,2019.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 3,,80.0,21.3,20190821.0,Elementary,Mathematics,3
1283,2019.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 4,,112.0,18.8,20190821.0,Elementary,Mathematics,4
1284,2019.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 5,,98.0,21.4,20190821.0,Elementary,Mathematics,5
1285,2019.0,Baltimore County,Hampton Elementary,English/Language Arts Grade 3,,100.0,71.0,20190821.0,Elementary,English/Language,3
1286,2019.0,Baltimore County,Hampton Elementary,English/Language Arts Grade 4,,92.0,64.1,20190821.0,Elementary,English/Language,4
1287,2019.0,Baltimore County,Hampton Elementary,English/Language Arts Grade 5,,82.0,61.0,20190821.0,Elementary,English/Language,5
1288,2019.0,Baltimore County,Hampton Elementary,Mathematics Grade 3,,100.0,67.0,20190821.0,Elementary,Mathematics,3
1289,2019.0,Baltimore County,Hampton Elementary,Mathematics Grade 4,,93.0,66.7,20190821.0,Elementary,Mathematics,4
1290,2019.0,Baltimore County,Hampton Elementary,Mathematics Grade 5,,82.0,61.0,20190821.0,Elementary,Mathematics,5
1291,2019.0,Baltimore County,Halstead Academy,English/Language Arts Grade 3,,61.0,21.3,20190821.0,Elementary,English/Language,3
1292,2019.0,Baltimore County,Halstead Academy,English/Language Arts Grade 4,,81.0,14.8,20190821.0,Elementary,English/Language,4
1293,2019.0,Baltimore County,Halstead Academy,English/Language Arts Grade 5,,84.0,23.8,20190821.0,Elementary,English/Language,5
1294,2019.0,Baltimore County,Halstead Academy,Mathematics Grade 3,,62.0,25.8,20190821.0,Elementary,Mathematics,3
1295,2019.0,Baltimore County,Halstead Academy,Mathematics Grade 4,,82.0,13.4,20190821.0,Elementary,Mathematics,4
1296,2019.0,Baltimore County,Halstead Academy,Mathematics Grade 5,,85.0,11.8,20190821.0,Elementary,Mathematics,5
1297,2019.0,Baltimore County,Harford Hills Elementary,English/Language Arts Grade 3,,49.0,57.1,20190821.0,Elementary,English/Language,3
1298,2019.0,Baltimore County,Harford Hills Elementary,English/Language Arts Grade 4,,69.0,36.2,20190821.0,Elementary,English/Language,4
1299,2019.0,Baltimore County,Harford Hills Elementary,English/Language Arts Grade 5,,82.0,41.5,20190821.0,Elementary,English/Language,5
1300,2019.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 3,,50.0,46.0,20190821.0,Elementary,Mathematics,3
1301,2019.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 4,,72.0,33.3,20190821.0,Elementary,Mathematics,4
1302,2019.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 5,,79.0,26.6,20190821.0,Elementary,Mathematics,5
1303,2019.0,Baltimore County,Cromwell Valley Elementary Technology,English/Language Arts Grade 3,,63.0,57.1,20190821.0,Elementary,English/Language,3
1304,2019.0,Baltimore County,Cromwell Valley Elementary Technology,English/Language Arts Grade 4,,41.0,70.7,20190821.0,Elementary,English/Language,4
1305,2019.0,Baltimore County,Cromwell Valley Elementary Technology,English/Language Arts Grade 5,,61.0,72.1,20190821.0,Elementary,English/Language,5
1306,2019.0,Baltimore County,Cromwell Valley Elementary Technology,Mathematics Grade 3,,63.0,58.7,20190821.0,Elementary,Mathematics,3
1307,2019.0,Baltimore County,Cromwell Valley Elementary Technology,Mathematics Grade 4,,41.0,48.8,20190821.0,Elementary,Mathematics,4
1308,2019.0,Baltimore County,Cromwell Valley Elementary Technology,Mathematics Grade 5,,61.0,57.4,20190821.0,Elementary,Mathematics,5
1309,2019.0,Baltimore County,Pine Grove Elementary,English/Language Arts Grade 3,,88.0,48.9,20190821.0,Elementary,English/Language,3
1310,2019.0,Baltimore County,Pine Grove Elementary,English/Language Arts Grade 4,,83.0,55.4,20190821.0,Elementary,English/Language,4
1311,2019.0,Baltimore County,Pine Grove Elementary,English/Language Arts Grade 5,,92.0,54.3,20190821.0,Elementary,English/Language,5
1312,2019.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 3,,90.0,41.1,20190821.0,Elementary,Mathematics,3
1313,2019.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 4,,84.0,58.3,20190821.0,Elementary,Mathematics,4
1314,2019.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 5,,93.0,43.0,20190821.0,Elementary,Mathematics,5
1315,2019.0,Baltimore County,White Oak School,English/Language Arts Grade 3,,11.0,18.2,20190821.0,High,English/Language,3
1316,2019.0,Baltimore County,White Oak School,English/Language Arts Grade 4,,16.0,6.3,20190821.0,High,English/Language,4
1317,2019.0,Baltimore County,White Oak School,English/Language Arts Grade 5,,-1.0,-1.0,20190821.0,High,English/Language,5
1318,2019.0,Baltimore County,White Oak School,Mathematics Grade 3,,11.0,18.2,20190821.0,High,Mathematics,3
1319,2019.0,Baltimore County,White Oak School,Mathematics Grade 4,,15.0,6.7,20190821.0,High,Mathematics,4
1320,2019.0,Baltimore County,White Oak School,Mathematics Grade 5,,-1.0,-1.0,20190821.0,High,Mathematics,5
1321,2019.0,Baltimore County,West Towson Elementary,English/Language Arts Grade 3,,75.0,66.7,20190821.0,Elementary,English/Language,3
1322,2019.0,Baltimore County,West Towson Elementary,English/Language Arts Grade 4,,79.0,82.3,20190821.0,Elementary,English/Language,4
1323,2019.0,Baltimore County,West Towson Elementary,English/Language Arts Grade 5,,77.0,87.0,20190821.0,Elementary,English/Language,5
1324,2019.0,Baltimore County,West Towson Elementary,Mathematics Grade 3,,75.0,64.0,20190821.0,Elementary,Mathematics,3
1325,2019.0,Baltimore County,West Towson Elementary,Mathematics Grade 4,,82.0,79.3,20190821.0,Elementary,Mathematics,4
1326,2019.0,Baltimore County,West Towson Elementary,Mathematics Grade 5,,76.0,78.9,20190821.0,Elementary,Mathematics,5
1327,2019.0,Baltimore County,Dumbarton Middle,English/Language Arts Grade 6,,392.0,56.1,20190821.0,Middle,English/Language,6
1328,2019.0,Baltimore County,Dumbarton Middle,English/Language Arts Grade 7,,390.0,60.3,20190821.0,Middle,English/Language,7
1329,2019.0,Baltimore County,Dumbarton Middle,English/Language Arts Grade 8,,360.0,58.6,20190821.0,Middle,English/Language,8
1330,2019.0,Baltimore County,Dumbarton Middle,Mathematics Grade 6,,405.0,47.4,20190821.0,Middle,Mathematics,6
1331,2019.0,Baltimore County,Dumbarton Middle,Mathematics Grade 7,,249.0,16.9,20190821.0,Middle,Mathematics,7
1332,2019.0,Baltimore County,Dumbarton Middle,Mathematics Grade 8,,148.0,-1.0,20190821.0,Middle,Mathematics,8
1333,2019.0,Baltimore County,Dumbarton Middle,Algebra 1,,285.0,80.7,20190821.0,Middle,Algebra,-1
1334,2019.0,Baltimore County,Dumbarton Middle,Geometry,,126.0,84.1,20190821.0,Middle,Geometry,-1
1335,2019.0,Baltimore County,Loch Raven Technical Academy,English/Language Arts Grade 6,,274.0,17.2,20190821.0,Middle,English/Language,6
1336,2019.0,Baltimore County,Loch Raven Technical Academy,English/Language Arts Grade 7,,252.0,27.4,20190821.0,Middle,English/Language,7
1337,2019.0,Baltimore County,Loch Raven Technical Academy,English/Language Arts Grade 8,,244.0,35.2,20190821.0,Middle,English/Language,8
1338,2019.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 6,,274.0,10.9,20190821.0,Middle,Mathematics,6
1339,2019.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 7,,204.0,-1.0,20190821.0,Middle,Mathematics,7
1340,2019.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 8,,107.0,-1.0,20190821.0,Middle,Mathematics,8
1341,2019.0,Baltimore County,Loch Raven Technical Academy,Algebra 1,,130.0,14.6,20190821.0,Middle,Algebra,-1
1342,2019.0,Baltimore County,Loch Raven Technical Academy,Geometry,,53.0,11.3,20190821.0,Middle,Geometry,-1
1343,2019.0,Baltimore County,Pine Grove Middle,English/Language Arts Grade 6,,303.0,36.3,20190821.0,Middle,English/Language,6
1344,2019.0,Baltimore County,Pine Grove Middle,English/Language Arts Grade 7,,304.0,38.5,20190821.0,Middle,English/Language,7
1345,2019.0,Baltimore County,Pine Grove Middle,English/Language Arts Grade 8,,302.0,37.4,20190821.0,Middle,English/Language,8
1346,2019.0,Baltimore County,Pine Grove Middle,Mathematics Grade 6,,305.0,29.5,20190821.0,Middle,Mathematics,6
1347,2019.0,Baltimore County,Pine Grove Middle,Mathematics Grade 7,,235.0,12.3,20190821.0,Middle,Mathematics,7
1348,2019.0,Baltimore County,Pine Grove Middle,Mathematics Grade 8,,138.0,-1.0,20190821.0,Middle,Mathematics,8
1349,2019.0,Baltimore County,Pine Grove Middle,Algebra 1,,172.0,61.0,20190821.0,Middle,Algebra,-1
1350,2019.0,Baltimore County,Pine Grove Middle,Geometry,,64.0,70.3,20190821.0,Middle,Geometry,-1
1351,2019.0,Baltimore County,Towson High Law & Public Policy,English/Language Arts Grade 10,,494.0,66.8,20190821.0,High,English/Language,10
1352,2019.0,Baltimore County,Towson High Law & Public Policy,Algebra 1,,269.0,-1.0,20190821.0,High,Algebra,-1
1353,2019.0,Baltimore County,Parkville High & Center for Math/Science,English/Language Arts Grade 10,,644.0,21.3,20190821.0,High,English/Language,10
1354,2019.0,Baltimore County,Parkville High & Center for Math/Science,Algebra 1,,659.0,-1.0,20190821.0,High,Algebra,-1
1355,2019.0,Baltimore County,Loch Raven High,English/Language Arts Grade 10,,323.0,37.8,20190821.0,High,English/Language,10
1356,2019.0,Baltimore County,Loch Raven High,Algebra 1,,302.0,-1.0,20190821.0,High,Algebra,-1
1357,2019.0,Baltimore County,George W. Carver Center for Arts & Technology,English/Language Arts Grade 10,,259.0,81.9,20190821.0,High,English/Language,10
1358,2019.0,Baltimore County,George W. Carver Center for Arts & Technology,Algebra 1,,100.0,17.0,20190821.0,High,Algebra,-1
1359,2019.0,Baltimore County,Carroll Manor Elementary,English/Language Arts Grade 3,,60.0,81.7,20190821.0,Elementary,English/Language,3
1360,2019.0,Baltimore County,Carroll Manor Elementary,English/Language Arts Grade 4,,57.0,94.7,20190821.0,Elementary,English/Language,4
1361,2019.0,Baltimore County,Carroll Manor Elementary,English/Language Arts Grade 5,,57.0,91.2,20190821.0,Elementary,English/Language,5
1362,2019.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 3,,60.0,81.7,20190821.0,Elementary,Mathematics,3
1363,2019.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 4,,57.0,84.2,20190821.0,Elementary,Mathematics,4
1364,2019.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 5,,57.0,87.7,20190821.0,Elementary,Mathematics,5
1365,2019.0,Baltimore County,Jacksonville Elementary,English/Language Arts Grade 3,,84.0,82.1,20190821.0,Elementary,English/Language,3
1366,2019.0,Baltimore County,Jacksonville Elementary,English/Language Arts Grade 4,,90.0,86.7,20190821.0,Elementary,English/Language,4
1367,2019.0,Baltimore County,Jacksonville Elementary,English/Language Arts Grade 5,,90.0,87.8,20190821.0,Elementary,English/Language,5
1368,2019.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 3,,84.0,76.2,20190821.0,Elementary,Mathematics,3
1369,2019.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 4,,90.0,85.6,20190821.0,Elementary,Mathematics,4
1370,2019.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 5,,90.0,87.8,20190821.0,Elementary,Mathematics,5
1371,2019.0,Baltimore County,Kingsville Elementary,English/Language Arts Grade 3,,64.0,70.3,20190821.0,Elementary,English/Language,3
1372,2019.0,Baltimore County,Kingsville Elementary,English/Language Arts Grade 4,,56.0,67.9,20190821.0,Elementary,English/Language,4
1373,2019.0,Baltimore County,Kingsville Elementary,English/Language Arts Grade 5,,50.0,78.0,20190821.0,Elementary,English/Language,5
1374,2019.0,Baltimore County,Kingsville Elementary,Mathematics Grade 3,,64.0,65.6,20190821.0,Elementary,Mathematics,3
1375,2019.0,Baltimore County,Kingsville Elementary,Mathematics Grade 4,,56.0,71.4,20190821.0,Elementary,Mathematics,4
1376,2019.0,Baltimore County,Kingsville Elementary,Mathematics Grade 5,,50.0,68.0,20190821.0,Elementary,Mathematics,5
1377,2019.0,Baltimore County,Perry Hall Elementary,English/Language Arts Grade 3,,97.0,23.7,20190821.0,Elementary,English/Language,3
1378,2019.0,Baltimore County,Perry Hall Elementary,English/Language Arts Grade 4,,122.0,48.4,20190821.0,Elementary,English/Language,4
1379,2019.0,Baltimore County,Perry Hall Elementary,English/Language Arts Grade 5,,117.0,61.5,20190821.0,Elementary,English/Language,5
1380,2019.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 3,,99.0,36.4,20190821.0,Elementary,Mathematics,3
1381,2019.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 4,,123.0,43.1,20190821.0,Elementary,Mathematics,4
1382,2019.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 5,,117.0,50.4,20190821.0,Elementary,Mathematics,5
1383,2019.0,Baltimore County,Carney Elementary,English/Language Arts Grade 3,,94.0,14.9,20190821.0,Elementary,English/Language,3
1384,2019.0,Baltimore County,Carney Elementary,English/Language Arts Grade 4,,107.0,29.0,20190821.0,Elementary,English/Language,4
1385,2019.0,Baltimore County,Carney Elementary,English/Language Arts Grade 5,,97.0,19.6,20190821.0,Elementary,English/Language,5
1386,2019.0,Baltimore County,Carney Elementary,Mathematics Grade 3,,94.0,26.6,20190821.0,Elementary,Mathematics,3
1387,2019.0,Baltimore County,Carney Elementary,Mathematics Grade 4,,108.0,27.8,20190821.0,Elementary,Mathematics,4
1388,2019.0,Baltimore County,Carney Elementary,Mathematics Grade 5,,100.0,25.0,20190821.0,Elementary,Mathematics,5
1389,2019.0,Baltimore County,Chapel Hill Elementary,English/Language Arts Grade 3,,110.0,70.0,20190821.0,Elementary,English/Language,3
1390,2019.0,Baltimore County,Chapel Hill Elementary,English/Language Arts Grade 4,,121.0,78.5,20190821.0,Elementary,English/Language,4
1391,2019.0,Baltimore County,Chapel Hill Elementary,English/Language Arts Grade 5,,137.0,73.0,20190821.0,Elementary,English/Language,5
1392,2019.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 3,,110.0,68.2,20190821.0,Elementary,Mathematics,3
1393,2019.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 4,,121.0,67.8,20190821.0,Elementary,Mathematics,4
1394,2019.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 5,,138.0,69.6,20190821.0,Elementary,Mathematics,5
1395,2019.0,Baltimore County,Joppa View Elementary,English/Language Arts Grade 3,,120.0,41.7,20190821.0,Elementary,English/Language,3
1396,2019.0,Baltimore County,Joppa View Elementary,English/Language Arts Grade 4,,123.0,65.9,20190821.0,Elementary,English/Language,4
1397,2019.0,Baltimore County,Joppa View Elementary,English/Language Arts Grade 5,,139.0,49.6,20190821.0,Elementary,English/Language,5
1398,2019.0,Baltimore County,Joppa View Elementary,Mathematics Grade 3,,121.0,41.3,20190821.0,Elementary,Mathematics,3
1399,2019.0,Baltimore County,Joppa View Elementary,Mathematics Grade 4,,124.0,49.2,20190821.0,Elementary,Mathematics,4
1400,2019.0,Baltimore County,Joppa View Elementary,Mathematics Grade 5,,143.0,48.3,20190821.0,Elementary,Mathematics,5
1401,2019.0,Baltimore County,Seven Oaks Elementary,English/Language Arts Grade 3,,65.0,36.9,20190821.0,Elementary,English/Language,3
1402,2019.0,Baltimore County,Seven Oaks Elementary,English/Language Arts Grade 4,,69.0,40.6,20190821.0,Elementary,English/Language,4
1403,2019.0,Baltimore County,Seven Oaks Elementary,English/Language Arts Grade 5,,85.0,50.6,20190821.0,Elementary,English/Language,5
1404,2019.0,Baltimore County,Seven Oaks Elementary,Mathematics Grade 3,,65.0,60.0,20190821.0,Elementary,Mathematics,3
1405,2019.0,Baltimore County,Seven Oaks Elementary,Mathematics Grade 4,,69.0,56.5,20190821.0,Elementary,Mathematics,4
1406,2019.0,Baltimore County,Seven Oaks Elementary,Mathematics Grade 5,,85.0,42.4,20190821.0,Elementary,Mathematics,5
1407,2019.0,Baltimore County,Gunpowder Elementary,English/Language Arts Grade 3,,80.0,47.5,20190821.0,Elementary,English/Language,3
1408,2019.0,Baltimore County,Gunpowder Elementary,English/Language Arts Grade 4,,91.0,49.5,20190821.0,Elementary,English/Language,4
1409,2019.0,Baltimore County,Gunpowder Elementary,English/Language Arts Grade 5,,83.0,45.8,20190821.0,Elementary,English/Language,5
1410,2019.0,Baltimore County,Gunpowder Elementary,Mathematics Grade 3,,80.0,42.5,20190821.0,Elementary,Mathematics,3
1411,2019.0,Baltimore County,Gunpowder Elementary,Mathematics Grade 4,,92.0,50.0,20190821.0,Elementary,Mathematics,4
1412,2019.0,Baltimore County,Gunpowder Elementary,Mathematics Grade 5,,83.0,45.8,20190821.0,Elementary,Mathematics,5
1413,2019.0,Baltimore County,Honeygo Elementary,English/Language Arts Grade 3,,96.0,70.8,20190821.0,Elementary,English/Language,3
1414,2019.0,Baltimore County,Honeygo Elementary,English/Language Arts Grade 4,,92.0,68.5,20190821.0,Elementary,English/Language,4
1415,2019.0,Baltimore County,Honeygo Elementary,English/Language Arts Grade 5,,94.0,70.2,20190821.0,Elementary,English/Language,5
1416,2019.0,Baltimore County,Honeygo Elementary,Mathematics Grade 3,,97.0,73.2,20190821.0,Elementary,Mathematics,3
1417,2019.0,Baltimore County,Honeygo Elementary,Mathematics Grade 4,,93.0,71.0,20190821.0,Elementary,Mathematics,4
1418,2019.0,Baltimore County,Honeygo Elementary,Mathematics Grade 5,,94.0,56.4,20190821.0,Elementary,Mathematics,5
1419,2019.0,Baltimore County,Perry Hall Middle,English/Language Arts Grade 6,,592.0,46.1,20190821.0,Middle,English/Language,6
1420,2019.0,Baltimore County,Perry Hall Middle,English/Language Arts Grade 7,,642.0,50.8,20190821.0,Middle,English/Language,7
1421,2019.0,Baltimore County,Perry Hall Middle,English/Language Arts Grade 8,,600.0,48.8,20190821.0,Middle,English/Language,8
1422,2019.0,Baltimore County,Perry Hall Middle,Mathematics Grade 6,,585.0,39.7,20190821.0,Middle,Mathematics,6
1423,2019.0,Baltimore County,Perry Hall Middle,Mathematics Grade 7,,460.0,17.0,20190821.0,Middle,Mathematics,7
1424,2019.0,Baltimore County,Perry Hall Middle,Mathematics Grade 8,,170.0,-1.0,20190821.0,Middle,Mathematics,8
1425,2019.0,Baltimore County,Perry Hall Middle,Algebra 1,,444.0,77.5,20190821.0,Middle,Algebra,-1
1426,2019.0,Baltimore County,Perry Hall Middle,Geometry,,174.0,75.9,20190821.0,Middle,Geometry,-1
1427,2019.0,Baltimore County,Perry Hall High,English/Language Arts Grade 10,,657.0,43.8,20190821.0,High,English/Language,10
1428,2019.0,Baltimore County,Perry Hall High,Algebra 1,,531.0,-1.0,20190821.0,High,Algebra,-1
1429,2019.0,Baltimore County,Dundalk Elementary,English/Language Arts Grade 3,,107.0,12.1,20190821.0,Elementary,English/Language,3
1430,2019.0,Baltimore County,Dundalk Elementary,English/Language Arts Grade 4,,114.0,23.7,20190821.0,Elementary,English/Language,4
1431,2019.0,Baltimore County,Dundalk Elementary,English/Language Arts Grade 5,,115.0,16.5,20190821.0,Elementary,English/Language,5
1432,2019.0,Baltimore County,Dundalk Elementary,Mathematics Grade 3,,109.0,11.0,20190821.0,Elementary,Mathematics,3
1433,2019.0,Baltimore County,Dundalk Elementary,Mathematics Grade 4,,116.0,15.5,20190821.0,Elementary,Mathematics,4
1434,2019.0,Baltimore County,Dundalk Elementary,Mathematics Grade 5,,116.0,7.8,20190821.0,Elementary,Mathematics,5
1435,2019.0,Baltimore County,Berkshire Elementary,English/Language Arts Grade 3,,84.0,23.8,20190821.0,Elementary,English/Language,3
1436,2019.0,Baltimore County,Berkshire Elementary,English/Language Arts Grade 4,,72.0,15.3,20190821.0,Elementary,English/Language,4
1437,2019.0,Baltimore County,Berkshire Elementary,English/Language Arts Grade 5,,81.0,21.0,20190821.0,Elementary,English/Language,5
1438,2019.0,Baltimore County,Berkshire Elementary,Mathematics Grade 3,,84.0,29.8,20190821.0,Elementary,Mathematics,3
1439,2019.0,Baltimore County,Berkshire Elementary,Mathematics Grade 4,,72.0,22.2,20190821.0,Elementary,Mathematics,4
1440,2019.0,Baltimore County,Berkshire Elementary,Mathematics Grade 5,,84.0,15.5,20190821.0,Elementary,Mathematics,5
1441,2019.0,Baltimore County,Bear Creek Elementary,English/Language Arts Grade 3,,74.0,28.4,20190821.0,Elementary,English/Language,3
1442,2019.0,Baltimore County,Bear Creek Elementary,English/Language Arts Grade 4,,71.0,21.1,20190821.0,Elementary,English/Language,4
1443,2019.0,Baltimore County,Bear Creek Elementary,English/Language Arts Grade 5,,85.0,27.1,20190821.0,Elementary,English/Language,5
1444,2019.0,Baltimore County,Bear Creek Elementary,Mathematics Grade 3,,74.0,35.1,20190821.0,Elementary,Mathematics,3
1445,2019.0,Baltimore County,Bear Creek Elementary,Mathematics Grade 4,,71.0,23.9,20190821.0,Elementary,Mathematics,4
1446,2019.0,Baltimore County,Bear Creek Elementary,Mathematics Grade 5,,85.0,20.0,20190821.0,Elementary,Mathematics,5
1447,2019.0,Baltimore County,Norwood Elementary,English/Language Arts Grade 3,,128.0,28.1,20190821.0,Elementary,English/Language,3
1448,2019.0,Baltimore County,Norwood Elementary,Mathematics Grade 3,,130.0,36.2,20190821.0,Elementary,Mathematics,3
1449,2019.0,Baltimore County,Grange Elementary,English/Language Arts Grade 3,,79.0,25.3,20190821.0,Elementary,English/Language,3
1450,2019.0,Baltimore County,Grange Elementary,English/Language Arts Grade 4,,78.0,37.2,20190821.0,Elementary,English/Language,4
1451,2019.0,Baltimore County,Grange Elementary,English/Language Arts Grade 5,,76.0,47.4,20190821.0,Elementary,English/Language,5
1452,2019.0,Baltimore County,Grange Elementary,Mathematics Grade 3,,79.0,22.8,20190821.0,Elementary,Mathematics,3
1453,2019.0,Baltimore County,Grange Elementary,Mathematics Grade 4,,77.0,32.5,20190821.0,Elementary,Mathematics,4
1454,2019.0,Baltimore County,Grange Elementary,Mathematics Grade 5,,77.0,42.9,20190821.0,Elementary,Mathematics,5
1455,2019.0,Baltimore County,Charlesmont Elementary,English/Language Arts Grade 3,,70.0,15.7,20190821.0,Elementary,English/Language,3
1456,2019.0,Baltimore County,Charlesmont Elementary,English/Language Arts Grade 4,,68.0,39.7,20190821.0,Elementary,English/Language,4
1457,2019.0,Baltimore County,Charlesmont Elementary,English/Language Arts Grade 5,,75.0,32.0,20190821.0,Elementary,English/Language,5
1458,2019.0,Baltimore County,Charlesmont Elementary,Mathematics Grade 3,,71.0,22.5,20190821.0,Elementary,Mathematics,3
1459,2019.0,Baltimore County,Charlesmont Elementary,Mathematics Grade 4,,68.0,33.8,20190821.0,Elementary,Mathematics,4
1460,2019.0,Baltimore County,Charlesmont Elementary,Mathematics Grade 5,,75.0,22.7,20190821.0,Elementary,Mathematics,5
1461,2019.0,Baltimore County,Sandy Plains Elementary,English/Language Arts Grade 3,,93.0,7.5,20190821.0,Elementary,English/Language,3
1462,2019.0,Baltimore County,Sandy Plains Elementary,English/Language Arts Grade 4,,107.0,15.9,20190821.0,Elementary,English/Language,4
1463,2019.0,Baltimore County,Sandy Plains Elementary,English/Language Arts Grade 5,,92.0,7.6,20190821.0,Elementary,English/Language,5
